mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.19540133476257324,0.022703086450685857,0.005198383331298828,0.0011664821077869293,0.1,l2,"{'C': 0.1, 'penalty': 'l2'}",0.9876681614349776,0.9865470852017937,0.9955106621773289,0.9809203142536476,0.9876543209876543,0.9876601088110804,0.004653921759789214,1
0.22140154838562012,0.037000957414709185,0.005398988723754883,0.0010212363318057927,1.0,l2,"{'C': 1.0, 'penalty': 'l2'}",0.984304932735426,0.9854260089686099,0.9921436588103255,0.9820426487093153,0.9854096520763187,0.985865380259999,0.0033724112990596456,2
0.11619977951049805,0.04421903590823224,0.006601142883300781,0.004631797385903902,10.0,l2,"{'C': 10.0, 'penalty': 'l2'}",0.984304932735426,0.9854260089686099,0.98989898989899,0.9842873176206509,0.9854096520763187,0.985865380259999,0.0020782694820215453,2
