mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.514689302444458,0.04131944713814517,0.2495668888092041,0.04512528183905134,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.9641255605381166,0.9719730941704036,0.9696969696969697,0.9618406285072951,0.9685746352413019,0.9672421776308173,0.0037168011437969484,7
0.6937212944030762,0.06866151805710352,0.22693424224853515,0.0224011907021047,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.9607623318385651,0.9708520179372198,0.9607182940516273,0.9618406285072951,0.9652076318742986,0.9638761808418013,0.0038534878469972693,8
1.2680550575256349,0.0705208842390816,0.27519974708557127,0.10020893856466892,10,200,"{'max_depth': 10, 'n_estimators': 200}",0.9607623318385651,0.9663677130044843,0.9595959595959596,0.9663299663299664,0.9640852974186308,0.9634282536375212,0.0028030583693158355,9
0.503333568572998,0.05243977905992303,0.18583531379699708,0.0969844803373436,20,50,"{'max_depth': 20, 'n_estimators': 50}",0.9753363228699552,0.9820627802690582,0.9887766554433222,0.9753086419753086,0.9831649831649831,0.9809298767445256,0.005113457388752381,4
0.9258009433746338,0.028512158734021735,0.49199962615966797,0.1609350801406736,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.9753363228699552,0.9820627802690582,0.9842873176206509,0.9730639730639731,0.9831649831649831,0.9795830753977242,0.004508713711560447,6
1.730258846282959,0.2167388793051825,0.4468387603759766,0.11850820449544733,20,200,"{'max_depth': 20, 'n_estimators': 200}",0.976457399103139,0.9831838565022422,0.9876543209876543,0.9730639730639731,0.9820426487093153,0.9804804396732647,0.005145918093636538,5
0.5812017917633057,0.08551933790376612,0.519599723815918,0.06912746403820534,30,50,"{'max_depth': 30, 'n_estimators': 50}",0.9809417040358744,0.984304932735426,0.9887766554433222,0.9797979797979798,0.9865319865319865,0.9840706517089177,0.003355758234975287,3
1.2104044914245606,0.07253846460215083,0.31308856010437014,0.10913302661315874,30,100,"{'max_depth': 30, 'n_estimators': 100}",0.9854260089686099,0.9854260089686099,0.9887766554433222,0.9775533108866442,0.9865319865319865,0.9847427941598346,0.003797248500805036,1
1.5148297786712646,0.06305695686470768,0.07059798240661622,0.015511814658612792,30,200,"{'max_depth': 30, 'n_estimators': 200}",0.9831838565022422,0.9854260089686099,0.9887766554433222,0.9775533108866442,0.9865319865319865,0.9842943636665611,0.0038223954660179344,2
