mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.617728757858276,0.24814815247183966,0.09419965744018555,0.005912550910204527,0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.9854260089686099,0.9865470852017937,0.9865319865319865,0.978675645342312,0.9865319865319865,0.9847425425153377,0.003063819896322164,5
4.582436227798462,0.16915242656080698,0.15420198440551758,0.020205617210018612,0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.984304932735426,0.9775784753363229,0.9831649831649831,0.9809203142536476,0.9820426487093153,0.9816022708399389,0.0023063555164157044,6
1.5535832405090333,0.07639184508096936,0.05240154266357422,0.008090346730912898,1.0,linear,"{'C': 1.0, 'kernel': 'linear'}",0.9854260089686099,0.9899103139013453,0.9910213243546577,0.9797979797979798,0.9865319865319865,0.9865375227109159,0.0039531539236053025,3
2.93564133644104,0.08337711986671398,0.10280256271362305,0.01907209348623605,1.0,rbf,"{'C': 1.0, 'kernel': 'rbf'}",0.9876681614349776,0.9899103139013453,0.9943883277216611,0.9831649831649831,0.98989898989899,0.9890061552243914,0.003646695925567813,2
1.3746832847595214,0.10953991226378619,0.04300088882446289,0.002606725315497508,10.0,linear,"{'C': 10.0, 'kernel': 'linear'}",0.9831838565022422,0.9887892376681614,0.9921436588103255,0.9809203142536476,0.9842873176206509,0.9858648769710054,0.004052166126815391,4
2.1406614780426025,0.2099482420687073,0.0567990779876709,0.006909824769394999,10.0,rbf,"{'C': 10.0, 'kernel': 'rbf'}",0.9887892376681614,0.9899103139013453,0.9955106621773289,0.9831649831649831,0.9887766554433222,0.9892303704710281,0.003926672016685998,1
